label_id,entity_type,entity_id,anomaly_class,anomaly_severity,injected_at,observable_from,source_record_ids,benchmark_task_id,split
de90a726-5698-5ea9-978a-55d3b7bf18b2,user,fde3ac8d-87e8-62df-1594-86158fad6921,stale_privileged_account,high,2024-01-01T00:00:00,2024-01-01T00:00:00,fde3ac8d-87e8-62df-1594-86158fad6921,T1,train
d83f5681-bd34-c772-07b8-9417b0786468,user,1965390b-8a51-cdfc-06ed-6909dbb60356,stale_privileged_account,high,2024-01-01T00:00:00,2024-01-01T00:00:00,1965390b-8a51-cdfc-06ed-6909dbb60356,T1,test
8954d402-a031-eb45-de64-3e09c9ebbb4e,user,551250dd-d9fc-929b-8bda-f4bb7a24518c,stale_privileged_account,high,2024-01-01T00:00:00,2024-01-01T00:00:00,551250dd-d9fc-929b-8bda-f4bb7a24518c,T1,train
0a5eb7f9-e6ec-eeb1-c753-60d7ccfc9b52,user,adfbdcc0-c81b-0f80-f115-20cf7c6c4ae0,stale_privileged_account,high,2024-01-01T00:00:00,2024-01-01T00:00:00,adfbdcc0-c81b-0f80-f115-20cf7c6c4ae0,T1,val
bbe0b16a-adce-2b49-b014-0caa305052a6,event,a6fd3e39-7750-d1e9-c603-bc89f43fb6eb,group_membership_drift,medium,2024-01-01T00:00:00,2024-03-06 00:00:00,a6fd3e39-7750-d1e9-c603-bc89f43fb6eb,T2,train
e53bda09-01f6-6c05-1b88-a4cdb94767a9,event,baeb02a0-47fa-c851-8c8a-457a0930a828,group_membership_drift,medium,2024-01-01T00:00:00,2024-01-17 10:00:00,baeb02a0-47fa-c851-8c8a-457a0930a828,T2,test
66d434b0-bb3b-3d6f-f0e3-68d98f173fa1,event,e9ad7f3f-b4da-44f8-549a-5bcabe9008fa,group_membership_drift,medium,2024-01-01T00:00:00,2024-03-19 08:00:00,e9ad7f3f-b4da-44f8-549a-5bcabe9008fa,T2,train
7f348322-e989-77ab-ade3-3960a98b33de,event,23c17259-eda1-3fdc-a7a8-8cb3f3315983,group_membership_drift,medium,2024-01-01T00:00:00,2024-03-29 03:00:00,23c17259-eda1-3fdc-a7a8-8cb3f3315983,T2,val
2c3b76ab-c423-42ab-2e36-c95c9737868c,event,a23a6abd-f790-7a9f-2f77-51775b6aa2a5,privilege_escalation_drift,critical,2024-01-01T00:00:00,2024-01-09 02:00:00,a23a6abd-f790-7a9f-2f77-51775b6aa2a5,T2,train
1d9ca6ea-833a-5a3a-8667-40c322285c42,event,847ee0e3-1dba-1f43-6840-4ab1d68726ea,privilege_escalation_drift,critical,2024-01-01T00:00:00,2024-01-27 02:00:00,847ee0e3-1dba-1f43-6840-4ab1d68726ea,T2,val
