event_id,computer_id,cve_id,action_type,action_timestamp,actor_type,remediation_latency_days,is_anomalous,anomaly_class
078ab755-81bf-348c-c7ab-b696d97f0947,9bd1edf5-2201-db9c-297b-fb6902159822,CVE-SYNTH-2024-86534,patch_applied,2023-12-25T19:12:00,automated,6.2,False,
ff5ba30d-05b4-febf-4ab3-99f46adb2bd4,9bd1edf5-2201-db9c-297b-fb6902159822,CVE-SYNTH-2024-23441,patch_applied,2023-11-16T14:24:00,automated,45.4,False,
25969823-1633-aca9-9357-6363f7cdf9cb,f196d519-2a73-2864-d499-b77b27bd6f02,CVE-SYNTH-2024-49257,patch_applied,2023-08-06T09:36:00,automated,147.6,False,
7eccfaa8-78ec-b58d-765b-230809ddae48,f196d519-2a73-2864-d499-b77b27bd6f02,CVE-SYNTH-2024-25289,patch_applied,2023-11-15T09:36:00,automated,46.6,False,
c93420d5-7e13-4111-8f0c-0d014df28323,afa1fab2-0b8b-fd0e-f2a7-1ef847ba3938,CVE-SYNTH-2024-69035,patch_applied,2023-12-15T16:48:00,automated,16.3,False,
7e192919-793d-ca40-87b2-6c0ae47153f0,eed3a30f-9483-821d-47ba-03c9e8df79b0,CVE-SYNTH-2024-31993,patch_applied,2023-03-03T21:36:00,automated,303.1,False,
0d1b5628-e2b2-185e-40c9-e4b5495a7f3d,c7a74f55-f2d0-7cce-52da-ba3f99354397,CVE-SYNTH-2024-43508,patch_applied,2023-09-26T14:24:00,automated,96.4,False,
a733c334-cd2e-f5f8-dd4f-4e45ffd8900d,afb85520-66ad-a6d1-8007-f342f53ebe6e,CVE-SYNTH-2024-38916,patch_applied,2023-10-19T21:36:00,automated,73.1,False,
d102ca64-1c41-102b-fd0e-2798f8eafad1,4be72380-b303-acb5-af5f-0d152d95085b,CVE-SYNTH-2024-67752,patch_applied,2023-11-26T02:24:00,manual,35.9,False,
febb3a88-7b38-8148-0166-0acdfabed76b,ea027958-6b44-1577-9020-81b11db40c64,CVE-SYNTH-2024-18912,patch_applied,2023-12-02T00:00:00,manual,30.0,False,
b5cff564-3c72-e7f2-03ed-d06149a3d9ca,a6594589-d9f6-86ff-5a20-d18b8d596360,CVE-SYNTH-2024-24904,patch_applied,2023-11-10T09:36:00,automated,51.6,False,
8db8c8a1-b648-265c-1144-91327f5ca296,9aa9af1b-3ab3-5d77-3d05-971f9e2254ba,CVE-SYNTH-2024-66937,patch_applied,2023-10-25T04:48:00,automated,67.8,False,
7981b92a-5ff8-d0c4-e41f-01f647d69b6e,43725959-e64c-f36a-bb44-bf945348a5f8,CVE-SYNTH-2024-39526,patch_applied,2023-12-03T07:12:00,automated,28.7,False,
bdc7ea8b-2db6-da00-db2b-0b982d39acc8,9e53f5ce-d872-7b57-9570-f57814854109,CVE-SYNTH-2024-03812,patch_applied,2023-11-16T04:48:00,manual,45.8,False,
52ba0d99-92f7-f976-45c1-e58b1b9d0401,73b20cb4-0c5e-3ea4-fb63-bd8a3c320b4f,CVE-SYNTH-2024-10179,patch_applied,2023-10-08T16:48:00,automated,84.3,False,
f73652bb-cffe-4401-103d-bbbd4ea78a81,9357c5f5-c6fd-d28b-9d97-c57b2bebbc46,CVE-SYNTH-2024-47506,patch_applied,2023-10-20T12:00:00,automated,72.5,False,
69e7b7d0-69ca-53c1-de07-83f7cfe908de,534387ba-b4ca-a759-31ad-9f591dbe3d43,CVE-SYNTH-2024-43814,patch_applied,2023-09-10T09:36:00,automated,112.6,False,
e3e555e1-1faf-1e79-4ae5-9d904d4e4515,534387ba-b4ca-a759-31ad-9f591dbe3d43,CVE-SYNTH-2024-24080,patch_applied,2023-11-15T00:00:00,automated,47.0,False,
67e1d811-81bf-457b-dd2c-c0d8a7ab9a68,534387ba-b4ca-a759-31ad-9f591dbe3d43,CVE-SYNTH-2024-14762,patch_applied,2023-12-20T07:12:00,manual,11.7,False,
005fcd26-ce20-a528-f308-9d27405a7480,87cf8427-aa8c-19d6-bede-f7640fe04a17,CVE-SYNTH-2024-77601,patch_applied,2023-08-25T04:48:00,manual,128.8,False,
30ac0131-0241-c420-8c7c-b4f4694e3b30,87cf8427-aa8c-19d6-bede-f7640fe04a17,CVE-SYNTH-2024-43049,patch_applied,2023-10-17T09:36:00,manual,75.6,False,
8c93213b-3a91-513f-155c-19fd55b8d04a,87cf8427-aa8c-19d6-bede-f7640fe04a17,CVE-SYNTH-2024-52522,patch_applied,2023-11-21T02:24:00,manual,40.9,False,
09e2dace-fff1-14f7-b75b-fd03f8e771c4,91b5375e-3a76-a536-2c5c-b5f28f315b62,CVE-SYNTH-2024-22133,patch_applied,2023-09-10T02:24:00,automated,112.9,False,
ae473b23-5a9e-a9a0-6fe5-d6c5a8c0e351,04268a64-7739-da3b-6874-2215d47873cb,CVE-SYNTH-2024-85978,patch_applied,2023-11-20T04:48:00,manual,41.8,False,
32fab394-3ad8-6c0b-096c-1046fd98b7eb,15fec36a-45f1-952e-cbf1-ab4c5203cf80,CVE-SYNTH-2024-61614,patch_applied,2023-12-16T19:12:00,automated,15.2,False,
a1671b5a-fd47-fb2f-7e6f-5968ba5570e5,54c94561-92ef-1baf-7491-c3c2037f5a9c,CVE-SYNTH-2024-55232,patch_applied,2023-12-03T16:48:00,manual,28.3,False,
ccd90dca-e6e1-c627-81d0-ff5512ed15ff,bbf06d60-f6ca-c351-08d7-d2ef4ea5d705,CVE-SYNTH-2024-62326,patch_applied,2023-10-24T04:48:00,manual,68.8,False,
15a2f290-82eb-c27f-fb33-bc7a5d19a754,a059cb0d-28ba-4942-67f4-e04bad2bf487,CVE-SYNTH-2024-29136,patch_applied,2023-12-18T14:24:00,manual,13.4,False,
9682ba20-b508-7d82-f3d8-d67060f9d649,5bea3412-1028-f701-72a3-fafa1b82a09f,CVE-SYNTH-2024-56662,patch_applied,2023-11-30T09:36:00,automated,31.6,False,
da0035cc-4ef4-1f32-4025-958fd35830b8,3b05e57a-3870-fc97-9b0b-42bee20fe2a2,CVE-SYNTH-2024-74602,patch_applied,2023-09-13T16:48:00,manual,109.3,False,
bbd88187-dd74-c38c-b109-c10ffd9ff50d,45103654-ce19-6ca2-1d9d-beddd0139da1,CVE-SYNTH-2024-18021,patch_applied,2023-10-23T21:36:00,automated,69.1,False,
be3fa700-0068-dce4-0b3d-6f5324edf716,45103654-ce19-6ca2-1d9d-beddd0139da1,CVE-SYNTH-2024-35192,patch_applied,2023-12-08T00:00:00,automated,24.0,False,
286bbdb7-e42f-e179-b7b0-81280a802aa1,45103654-ce19-6ca2-1d9d-beddd0139da1,CVE-SYNTH-2024-59272,patch_applied,2023-07-26T21:36:00,manual,158.1,False,
717725a3-1e6b-3356-5ab3-cfe1de02a5bf,45103654-ce19-6ca2-1d9d-beddd0139da1,CVE-SYNTH-2024-79256,patch_applied,2023-11-19T12:00:00,automated,42.5,False,
67854757-0517-3873-c5cb-6a614b4faa1b,8afdd6f5-af05-a63a-ee7d-ee5775906679,CVE-SYNTH-2024-00409,patch_applied,2023-11-28T16:48:00,manual,33.3,False,
9e9a5418-672b-ef30-6963-260d0919fb57,16fb533c-7c97-3937-3a5e-5ddd7b370302,CVE-SYNTH-2024-79182,patch_applied,2023-09-04T09:36:00,manual,118.6,False,
f09ed27e-219f-570c-7298-bc3bb70dda71,d0e629e1-12f1-e33a-66d1-dded3592bea5,CVE-SYNTH-2024-07807,patch_applied,2023-12-16T16:48:00,automated,15.3,False,
0bf3d508-5438-6a37-8268-dd29a6219900,89200cd4-6d43-46e7-5ac9-e6f15e3b9e03,CVE-SYNTH-2024-52371,patch_applied,2023-12-01T21:36:00,manual,30.1,False,
6777f53d-7061-9599-8c07-a4e8a31038fb,89200cd4-6d43-46e7-5ac9-e6f15e3b9e03,CVE-SYNTH-2024-07198,patch_applied,2023-11-19T04:48:00,manual,42.8,False,
e6a1cdb8-a4cc-6a2b-a729-6d1a7e8ea44c,f651a424-9aa4-80d2-2107-d9f8831f1272,CVE-SYNTH-2024-63283,patch_applied,2023-12-02T07:12:00,automated,29.7,False,
295813be-1db6-9643-5519-f782b043a03a,9173d4b3-9c14-b962-f277-11ea62c3ecef,CVE-SYNTH-2024-18152,patch_applied,2023-12-15T12:00:00,automated,16.5,False,
efc41ee5-2f5a-9183-077a-a23f8e92659f,5290a292-0a06-d822-9a6d-0053195f893e,CVE-SYNTH-2024-64861,patch_applied,2023-11-01T02:24:00,manual,60.9,False,
04826eb6-86c6-89b8-5ec8-84eec94f1516,a6640ff3-8827-88da-7df7-b91dd580d0d3,CVE-SYNTH-2024-60737,patch_applied,2023-11-14T07:12:00,manual,47.7,False,
da63a2d4-f7a7-e87f-7494-e099e5c5a62d,207f841a-c595-d639-dd43-15fdaa768eea,CVE-SYNTH-2024-30649,patch_applied,2023-07-23T19:12:00,automated,161.2,False,
54474f59-df15-835a-202e-569833234371,58580128-87dd-917b-fe29-09d7dcc780a6,CVE-SYNTH-2024-64544,patch_applied,2023-12-16T21:36:00,automated,15.1,False,
8009c68b-a5c1-cad4-f972-f8bf9cdc3f9f,f9f9b132-c536-404a-aa7d-ad46ba7a9ebc,CVE-SYNTH-2024-05178,patch_applied,2023-09-17T21:36:00,automated,105.1,False,
b405d1ac-a410-e3c7-e574-1498cfd30238,f93b3a7b-5932-33f9-87ec-caa505a557dd,CVE-SYNTH-2024-41496,patch_applied,2023-12-11T14:24:00,automated,20.4,False,
a066da25-53e8-9bf2-a248-7d5789d76ed1,4a7ebaf5-6840-9d2f-68c6-f36f8b13664f,CVE-SYNTH-2024-33270,patch_applied,2023-11-27T21:36:00,automated,34.1,False,
0a10dc99-45e0-8d15-e190-de9eb6b8adbf,4a7ebaf5-6840-9d2f-68c6-f36f8b13664f,CVE-SYNTH-2024-04290,patch_applied,2023-08-23T09:36:00,automated,130.6,False,
e9fc1980-fdc6-7b35-bb13-aa53292ab2c9,e61616f4-ab47-ccad-ad7e-0cb6969068e5,CVE-SYNTH-2024-63279,patch_applied,2023-12-27T16:48:00,manual,4.3,False,
521d2b7c-2378-7404-8bbc-a2b917c93e15,e61616f4-ab47-ccad-ad7e-0cb6969068e5,CVE-SYNTH-2024-32908,patch_applied,2023-11-07T04:48:00,automated,54.8,False,
5b888a84-e950-7c67-0be0-96ed6d33efdc,36ad0e60-4b8a-e216-01a9-1b6c6bc3d9e8,CVE-SYNTH-2024-49041,patch_applied,2023-09-16T04:48:00,manual,106.8,False,
7c70234d-0f8f-7caa-a2ac-991096944f8c,bcb7e785-ef8e-ae33-65d0-685c25a480af,CVE-SYNTH-2024-69175,patch_applied,2023-11-21T07:12:00,manual,40.7,False,
17c82f3b-d418-4150-3410-dd358722a01b,b5308d10-d559-92df-ef10-24eade3b945e,CVE-SYNTH-2024-52373,patch_applied,2023-12-26T07:12:00,manual,5.7,False,
4c0e7c07-69e2-ca67-3902-0c81bf0fdc88,bc683fc9-ddd0-a031-88e2-6864d5f78a75,CVE-SYNTH-2024-75378,patch_applied,2023-10-03T07:12:00,automated,89.7,False,
b97dedbb-02cf-395b-7d2b-10233b1d6d3d,67a26f15-d063-000a-b8d3-79226cdb5356,CVE-SYNTH-2024-60150,patch_applied,2023-10-31T04:48:00,automated,61.8,False,
6f4e367f-7b2b-9385-d0bc-e5517c24f639,05eb198e-d700-a9a2-b1eb-fa74c1a38644,CVE-SYNTH-2024-57910,patch_applied,2023-11-02T12:00:00,manual,59.5,False,
