event_id,computer_id,cve_id,action_type,action_timestamp,actor_type,remediation_latency_days,is_anomalous,anomaly_class
efef4829-7cbe-eafb-1a07-3d4c094a692c,cebf8d0d-27d8-9ef6-8c0a-f1bfa95dc14f,CVE-SYNTH-2024-67499,patch_applied,2023-11-18T12:00:00,manual,43.5,False,
9b775074-948c-e618-7437-202f7d1eb650,fc053eda-cdc0-a226-7b5b-329525fcad6a,CVE-SYNTH-2024-04028,patch_applied,2023-11-27T21:36:00,manual,34.1,False,
32cdbae2-9084-ff1b-7206-810da99773f0,d02115e8-f743-e2e8-feed-2b288e48de71,CVE-SYNTH-2024-65764,patch_applied,2023-11-14T00:00:00,automated,48.0,False,
124d89ba-d87e-d2be-c30f-353598dd55cb,44b0643d-5a89-a952-72f6-723a4251f7d4,CVE-SYNTH-2024-47904,patch_applied,2023-11-17T14:24:00,automated,44.4,False,
e8d1991f-fbe6-6390-e30e-dbd9463bf203,f9cdaa33-ed1c-ded6-6cf4-9713314c7b5e,CVE-SYNTH-2024-82726,patch_applied,2023-09-22T04:48:00,automated,100.8,False,
15cc275b-03db-fe2f-d33a-87bad772568c,9e1e5d79-9111-38b4-33de-e4ff5a51d4a5,CVE-SYNTH-2024-84767,patch_applied,2023-11-10T07:12:00,manual,51.7,False,
5d9b6a3b-2d01-66b9-4734-483f2ba43963,7d2061a7-f393-f021-5ab4-f62d877a9867,CVE-SYNTH-2024-68607,patch_applied,2023-12-23T00:00:00,manual,9.0,False,
2c830db8-561a-ec6d-1459-31a94d20c3a8,eca79d04-fb18-a69b-d249-52ab300f5c53,CVE-SYNTH-2024-16643,patch_applied,2023-09-26T02:24:00,manual,96.9,False,
906c9078-4919-acbd-fe49-26f81f1fb274,eca79d04-fb18-a69b-d249-52ab300f5c53,CVE-SYNTH-2024-88333,patch_applied,2023-07-05T00:00:00,manual,180.0,False,
85fad353-0471-d440-7dd1-b393392c3213,19bb66aa-a2de-28e3-9040-dfcbd5d3c893,CVE-SYNTH-2024-88890,patch_applied,2023-11-28T14:24:00,automated,33.4,False,
72c71d2c-3fd1-7c80-2c97-5efb0ddcc121,fca8364d-04c3-dc14-1fe1-ad4be405a22a,CVE-SYNTH-2024-82300,patch_applied,2023-11-22T09:36:00,automated,39.6,False,
e20ff822-c100-2b55-8da0-7e8e71f63d0d,fca8364d-04c3-dc14-1fe1-ad4be405a22a,CVE-SYNTH-2024-11521,patch_applied,2023-07-17T07:12:00,manual,167.7,False,
a43af600-762c-be69-ce89-f6119037615e,542b0063-e1ba-8576-d955-223616f7eb40,CVE-SYNTH-2024-13389,patch_applied,2023-11-28T07:12:00,automated,33.7,False,
fd8f09ae-8520-fb09-b6e5-d816c2f1d20b,542b0063-e1ba-8576-d955-223616f7eb40,CVE-SYNTH-2024-57607,patch_applied,2023-09-14T12:00:00,manual,108.5,False,
8e844fd4-95ce-5a65-c5f1-303a1d1e517d,7738692d-3b9c-0e0e-434c-beecd8eaedc8,CVE-SYNTH-2024-06115,patch_applied,2023-12-18T16:48:00,automated,13.3,False,
8fec67d0-5743-37d3-8a54-e8970ee4fd8b,116ec50d-4a2c-58f1-1939-222af4a0bf86,CVE-SYNTH-2024-70025,patch_applied,2023-12-20T21:36:00,automated,11.1,False,
8d2e72e1-7dc3-af03-2af5-f6773edb7430,024d633c-e1ac-e3db-08f5-4f5c851a19ca,CVE-SYNTH-2024-76700,patch_applied,2023-12-01T04:48:00,automated,30.8,False,
14d0083a-40e5-e6a9-df0f-83974bdb1df0,30d2ceb5-7fea-33f1-fd3a-0e1f52d9edb2,CVE-SYNTH-2024-01971,patch_applied,2023-10-22T12:00:00,manual,70.5,False,
72b44173-85f8-5f8a-9a0a-28d64640b83a,26a8d590-2357-42d1-4870-1aa3c71ab9ff,CVE-SYNTH-2024-07814,patch_applied,2023-12-12T19:12:00,manual,19.2,False,
f37ac558-6add-4e15-c2e6-031084de197a,8b1d2d49-1e55-7400-4eaa-8aaee4e24881,CVE-SYNTH-2024-67775,patch_applied,2023-11-02T02:24:00,automated,59.9,False,
e3c11078-e85c-4d5a-005b-d61eb7115557,8b1d2d49-1e55-7400-4eaa-8aaee4e24881,CVE-SYNTH-2024-16896,patch_applied,2023-12-07T04:48:00,automated,24.8,False,
1bcfa77c-6b9e-dcec-75c6-b69ce7612b42,38085765-66eb-bacc-fc47-ac1d94c143ef,CVE-SYNTH-2024-45683,patch_applied,2023-11-29T14:24:00,manual,32.4,False,
d9e27b45-d367-feff-149c-29b207d1db1c,c5190507-f8fa-d373-2d4d-8964fd5cca5d,CVE-SYNTH-2024-87946,patch_applied,2023-11-20T16:48:00,manual,41.3,False,
49ee7bb4-8584-35b5-e765-49416bb66305,d7699c38-fd60-761c-c85e-f61a4d21f0bf,CVE-SYNTH-2024-18027,patch_applied,2023-11-13T00:00:00,manual,49.0,False,
9f0981b2-a74a-d76e-ce85-9839ac3b628b,1c4e71de-88bb-ca05-5cbe-611e873f113f,CVE-SYNTH-2024-34212,patch_applied,2023-11-18T19:12:00,automated,43.2,False,
c57da5f5-e97e-98fd-18ad-7a1997a2188e,df5d358d-96e3-1094-0c73-e1119fcd745c,CVE-SYNTH-2024-76795,patch_applied,2023-10-14T16:48:00,manual,78.3,False,
864f920e-567f-66cf-2de7-0abd7e62f420,ad694f9a-d24e-8ce5-e354-8a75fe2a6a11,CVE-SYNTH-2024-14419,patch_applied,2023-12-19T12:00:00,automated,12.5,False,
249338af-b12f-b2be-1234-87f82baccb49,315db770-3c47-b62a-44b9-c0000fe7b385,CVE-SYNTH-2024-32199,patch_applied,2023-11-30T00:00:00,automated,32.0,False,
b08a375e-297b-a99d-3869-562aaa73e9bb,4c4e4a84-ee73-ce7b-1c91-1d1d098fc660,CVE-SYNTH-2024-08242,patch_applied,2023-12-08T07:12:00,manual,23.7,False,
4e0c5c2d-bb64-05db-5d63-b227a4115452,b8805125-baf3-d341-c53c-1f0f40546957,CVE-SYNTH-2024-28282,patch_applied,2023-11-06T12:00:00,automated,55.5,False,
14c8afa1-7fe6-d4ca-36c2-bc5cee31d444,f5cb358c-522f-2e5a-5cf9-36bfad231d31,CVE-SYNTH-2024-14910,patch_applied,2023-11-04T07:12:00,manual,57.7,False,
43266710-d3d1-b1fb-1fb2-33238fe063c3,a7bbe0a8-9723-0436-d370-14fd0b987b8b,CVE-SYNTH-2024-63515,patch_applied,2023-08-25T02:24:00,automated,128.9,False,
55fcb3e6-e0c2-f926-414d-90896252d276,81d07c30-f8d9-495c-bb5e-c1d716a6ac90,CVE-SYNTH-2024-47701,patch_applied,2023-07-09T16:48:00,manual,175.3,False,
55c91a3f-3908-928e-2100-440d6231588a,2a5034e6-0107-ee55-cb94-6799e4df4a4d,CVE-SYNTH-2024-27639,patch_applied,2023-12-01T07:12:00,manual,30.7,False,
5458fe48-9902-a195-3760-c5ef5a314e38,29765e2c-0697-6bdd-e93f-48a8caf0e08a,CVE-SYNTH-2024-71472,patch_applied,2023-08-26T04:48:00,automated,127.8,False,
154a1528-4135-93ba-0124-8b716029dba4,c5148dcd-f8e1-1d4d-31eb-c0ba07992e4c,CVE-SYNTH-2024-38162,patch_applied,2023-11-22T14:24:00,manual,39.4,False,
74bc4956-9154-88c0-8d47-62bd477facb4,338ae7a5-7c12-51e4-e5f3-46284da34b60,CVE-SYNTH-2024-50257,patch_applied,2023-09-22T19:12:00,automated,100.2,False,
d35fe431-fbee-a347-801c-2a1411ef9e82,34631ca3-924b-367d-2c53-f54c86b893db,CVE-SYNTH-2024-39989,patch_applied,2023-11-11T16:48:00,manual,50.3,False,
555850a2-cf25-794d-6921-90ffa2bd1d52,34631ca3-924b-367d-2c53-f54c86b893db,CVE-SYNTH-2024-27101,patch_applied,2023-12-27T14:24:00,automated,4.4,False,
0082dea1-2141-e38e-b2f1-a8977e50e6be,7a9591f1-468e-df84-1c54-7a2f9f54941c,CVE-SYNTH-2024-07686,patch_applied,2023-11-02T21:36:00,manual,59.1,False,
159e6419-d668-aa77-bbb9-9122ae6c6538,5017c91a-d929-15f6-4863-88f24c244419,CVE-SYNTH-2024-42532,patch_applied,2023-12-08T04:48:00,automated,23.8,False,
b67491f8-daaf-b6f7-323b-8a3f71f8112f,c36eaca4-2f74-b464-d4a7-bdb653ab262e,CVE-SYNTH-2024-64284,patch_applied,2023-11-20T21:36:00,manual,41.1,False,
5497121d-194e-c01d-e210-c14e878f482d,d36e928f-51b6-fd36-e5d8-64470f7c4755,CVE-SYNTH-2024-55123,patch_applied,2023-12-03T02:24:00,manual,28.9,False,
8bd15d1a-6b98-ac9f-254b-d2f8a49e3aa5,4dc7b645-944f-e6fb-f4f6-15f2e94aa73a,CVE-SYNTH-2024-48488,patch_applied,2023-08-31T12:00:00,automated,122.5,False,
779d707d-d02e-a336-4fde-c82fee8ca05f,c9237bcd-60ea-64a3-da26-6e2af21d39cb,CVE-SYNTH-2024-60433,patch_applied,2023-07-22T16:48:00,manual,162.3,False,
50c672db-3130-c141-0a3e-25841bbdb8f0,16cdfc31-dcfd-2a0b-9378-abd345adf896,CVE-SYNTH-2024-55105,patch_applied,2023-09-20T07:12:00,automated,102.7,False,
3d0e77bc-f28d-1a7e-29f4-6418f43541da,43136634-5628-50f4-9c76-aa2d308a9021,CVE-SYNTH-2024-39315,patch_applied,2023-12-13T14:24:00,automated,18.4,False,
71b4c02a-5776-859a-e91b-a04e66af2cd6,ba39161e-d474-08c9-923f-baa80f0600ac,CVE-SYNTH-2024-15805,patch_applied,2023-08-06T12:00:00,automated,147.5,False,
a58d053a-e420-b5ce-f25e-3b5e6e998b21,ba39161e-d474-08c9-923f-baa80f0600ac,CVE-SYNTH-2024-37899,patch_applied,2023-12-18T12:00:00,automated,13.5,False,
4d9f99b0-85bd-9085-3648-4449051c41f6,90eb1a98-1771-4beb-1c57-c9e44775428b,CVE-SYNTH-2024-82118,patch_applied,2023-12-23T16:48:00,manual,8.3,False,
0a5cd931-c3e1-7b1d-3e4a-6755e7d47c83,5b44cc91-84bc-870b-6d88-4f49ffe2144a,CVE-SYNTH-2024-08857,patch_applied,2023-12-13T04:48:00,manual,18.8,False,
