log_id,entity_type,entity_id,source_system,expected_refresh_interval_days,actual_gap_days,freshness_flag,observation_timestamp,is_anomalous,anomaly_class
38848f30-9bcc-0e45-73c1-8f9c2878450b,user,141c30fe-8b51-005f-cde1-1a5c1b37f14f,ad_events,1,1.3,stale_mild,2024-01-01T00:00:00,False,
ac651dee-242e-b196-66bb-c16a242c7dc6,user,b7d8a76f-9ce6-3584-a979-b97e92bdda93,ad_events,1,1.5,stale_mild,2024-01-01T00:00:00,False,
9f560ce7-e91c-696a-5e08-be7e2c98e1b7,user,db737261-e37d-a87b-890f-55a409d29b6a,ad_events,1,0.4,fresh,2024-01-01T00:00:00,False,
546b0e9e-a8a8-7e59-5441-2059eebf9d25,user,a3a2f6be-02de-feb3-f51f-c817eb4bb274,ad_events,1,1.0,stale_mild,2024-01-01T00:00:00,False,
0ca466ec-7b96-c42b-4f05-680a08a427d1,user,d5024124-795a-a78f-23c8-5252b7af5182,ad_events,1,1.3,stale_mild,2024-01-01T00:00:00,False,
aff4d2ae-5dc6-60d1-8a12-b257d52b761d,user,7ffc490c-4f87-c307-c641-f9661d80d05c,ad_events,1,0.8,stale_heavy,2024-01-01T00:00:00,False,
42adc8d2-eef4-4313-c58e-61822e250272,user,ecc762fb-3847-7f04-4792-ec3e7d0f3864,ad_events,1,0.1,fresh,2024-01-01T00:00:00,False,
3d7c2ab6-16b6-e58a-c062-45cfb5087d6e,user,47be8083-75a9-e8f8-5d8d-13cbb833488c,ad_events,1,1.0,stale_mild,2024-01-01T00:00:00,False,
8053e2e7-da91-6158-4a71-13f28d3092dd,user,bb7831ac-0b71-78b9-b4d4-03d3328c75ed,ad_events,1,1.0,stale_heavy,2024-01-01T00:00:00,False,
facc7abb-3d1e-8fcc-d6d4-047912f2a393,user,561317a4-190c-5aa6-29ad-e9384bf56d35,ad_events,1,0.4,stale_heavy,2024-01-01T00:00:00,False,
6f23461f-1671-afca-39ce-93cc11064120,user,d5a204a3-53a0-9670-b80b-e7c45ca46c0e,ad_events,1,0.7,fresh,2024-01-01T00:00:00,False,
a401af3c-c57b-0291-39c0-8c0a92473064,user,784876ef-1c2c-f558-64e5-33684df5cc4c,ad_events,1,0.1,fresh,2024-01-01T00:00:00,False,
8e82cf1e-b181-81c5-6583-f66a390f24a8,user,fe653114-1373-9210-fb0f-e7fc0d113187,ad_events,1,0.1,fresh,2024-01-01T00:00:00,False,
e930d5ce-45fc-b434-8a54-f29154600ea1,user,316f29e6-447c-2218-d038-e41d8007f5c2,ad_events,1,0.5,fresh,2024-01-01T00:00:00,False,
99937ae3-e008-28f9-256e-28abcc3bd115,user,c30348e6-3a00-6079-9d51-57183791813f,ad_events,1,0.3,fresh,2024-01-01T00:00:00,False,
3a243d91-9c3d-55c1-56bb-ce61d5156395,user,3f8c1739-95bb-4f67-0be9-9a5f2ee1cebd,ad_events,1,1.7,stale_heavy,2024-01-01T00:00:00,False,
65ae47df-ca6a-ee88-281c-02f624d4b144,user,aded6bd6-db23-2be9-2436-70e96cae1898,ad_events,1,0.3,fresh,2024-01-01T00:00:00,False,
65915eb7-3e46-9ab2-4f87-297447f6f84b,user,958e516c-47e5-0516-3b1b-a6d80b96bce3,ad_events,1,0.6,fresh,2024-01-01T00:00:00,False,
4aa5eaa6-5296-a256-75ea-b5cac4893266,user,6f34c819-b8a1-29cd-ae34-775a40d316ab,ad_events,1,0.4,fresh,2024-01-01T00:00:00,False,
