computer_id,hostname,os_type,os_version,network_segment,primary_user_id,asset_criticality,endpoint_agent_installed,endpoint_agent_last_heartbeat,days_since_agent_heartbeat,source_freshness_flag,last_updated_at
cebf8d0d-27d8-9ef6-8c0a-f1bfa95dc14f,ws-00000,windows_workstation,Windows 11 22H2,workstation,141c30fe-8b51-005f-cde1-1a5c1b37f14f,low,True,2023-12-29T20:58:41.309799,2.1,fresh,2024-01-01T00:00:00
fc053eda-cdc0-a226-7b5b-329525fcad6a,ws-00001,windows_workstation,Windows 11 22H2,workstation,b7d8a76f-9ce6-3584-a979-b97e92bdda93,high,True,2023-12-31T13:50:59.200935,0.4,fresh,2024-01-01T00:00:00
07da44d5-92f7-544a-321f-590238398ede,ws-00002,windows_workstation,Windows 11 22H2,workstation,db737261-e37d-a87b-890f-55a409d29b6a,medium,True,2023-12-31T13:31:05.180221,0.4,fresh,2024-01-01T00:00:00
1d08bf60-3dfb-5a41-d816-c58ac0b2a8b7,ws-00003,windows_workstation,Windows 11 22H2,workstation,a3a2f6be-02de-feb3-f51f-c817eb4bb274,high,True,2023-12-31T01:52:09.183017,0.9,fresh,2024-01-01T00:00:00
ce56b64d-3b7a-9a92-4350-7d2338b395ae,ws-00004,windows_workstation,Windows 11 22H2,workstation,7ffc490c-4f87-c307-c641-f9661d80d05c,medium,True,2023-12-31T18:06:07.601478,0.2,fresh,2024-01-01T00:00:00
d02115e8-f743-e2e8-feed-2b288e48de71,ws-00005,windows_workstation,Windows 11 22H2,workstation,ecc762fb-3847-7f04-4792-ec3e7d0f3864,medium,True,2023-12-30T02:25:14.528520,1.9,fresh,2024-01-01T00:00:00
129893f4-c3de-d792-9444-5aa0d8c50e92,ws-00006,windows_workstation,Windows 11 22H2,workstation,47be8083-75a9-e8f8-5d8d-13cbb833488c,medium,True,2023-12-31T11:02:27.088135,0.5,fresh,2024-01-01T00:00:00
80df3a15-3b82-12c0-43f4-ef4c815f91e5,ws-00007,windows_workstation,Windows 11 22H2,workstation,561317a4-190c-5aa6-29ad-e9384bf56d35,high,False,2023-12-27T10:25:40.754678,999.0,fresh,2024-01-01T00:00:00
e079ef13-b205-6cb5-5435-88ea23414aca,ws-00008,windows_workstation,Windows 11 22H2,workstation,d5a204a3-53a0-9670-b80b-e7c45ca46c0e,medium,True,2023-12-31T21:36:00,0.1,fresh,2024-01-01T00:00:00
231dda6c-cfe3-c282-e76f-48d3753f47eb,ws-00009,windows_workstation,Windows 11 22H2,workstation,784876ef-1c2c-f558-64e5-33684df5cc4c,low,True,2023-12-27T19:46:46.648560,4.2,fresh,2024-01-01T00:00:00
626e517e-dd9c-61a9-846e-13f1e7ba8489,ws-00010,windows_workstation,Windows 11 22H2,workstation,fe653114-1373-9210-fb0f-e7fc0d113187,low,True,2023-12-30T04:37:46.820884,1.8,fresh,2024-01-01T00:00:00
6681cef8-c85c-fa06-1820-9938ba4c4cfc,ws-00011,windows_workstation,Windows 11 22H2,workstation,316f29e6-447c-2218-d038-e41d8007f5c2,medium,True,2023-12-31T11:05:08.017049,0.5,fresh,2024-01-01T00:00:00
44b0643d-5a89-a952-72f6-723a4251f7d4,ws-00012,windows_workstation,Windows 11 22H2,workstation,c30348e6-3a00-6079-9d51-57183791813f,high,True,2023-12-31T07:41:49.819268,0.7,fresh,2024-01-01T00:00:00
d3a5c1ea-6ffe-86c0-79d1-a5d415dd858a,ws-00013,windows_workstation,Windows 11 22H2,workstation,3f8c1739-95bb-4f67-0be9-9a5f2ee1cebd,medium,True,2023-12-31T20:24:23.900402,0.1,fresh,2024-01-01T00:00:00
8f092115-54e6-bf6c-6c36-316f396d9a8d,ws-00014,windows_workstation,Windows 11 22H2,workstation,aded6bd6-db23-2be9-2436-70e96cae1898,low,True,2023-12-30T00:49:12.082041,2.0,fresh,2024-01-01T00:00:00
f9cdaa33-ed1c-ded6-6cf4-9713314c7b5e,ws-00015,windows_workstation,Windows 11 22H2,workstation,958e516c-47e5-0516-3b1b-a6d80b96bce3,critical,True,2023-12-31T17:14:22.975416,0.3,fresh,2024-01-01T00:00:00
b5dcf9ee-f579-e67f-8578-03d972cee7e1,ws-00016,windows_workstation,Windows 11 22H2,workstation,3e4a6a9a-bef6-77ca-4102-0bd5ca308bb6,low,True,2023-12-15T06:10:49.116459,16.7,fresh,2024-01-01T00:00:00
9e1e5d79-9111-38b4-33de-e4ff5a51d4a5,ws-00017,windows_workstation,Windows 11 22H2,workstation,306d6875-f27e-4ab1-4ae1-d750d0d78302,low,True,2023-12-31T13:20:36.256435,0.4,fresh,2024-01-01T00:00:00
652803d1-dc78-57f1-6e21-b5365debc317,ws-00018,windows_workstation,Windows 11 22H2,workstation,5fb598bd-5513-34b7-9534-c60a421d062f,low,True,2023-12-29T23:30:32.483661,2.0,fresh,2024-01-01T00:00:00
7d2061a7-f393-f021-5ab4-f62d877a9867,ws-00019,windows_workstation,Windows 11 22H2,workstation,2e12f164-db10-95d6-cf9a-924b92c9558c,medium,True,2023-12-30T11:34:07.461235,1.5,fresh,2024-01-01T00:00:00
0d924ec2-206e-fb1e-d2b1-443aeebc70fa,ws-00020,windows_workstation,Windows 11 22H2,workstation,a073a399-ae79-ea3b-1484-692e23080ced,medium,False,2023-12-29T12:33:01.250991,999.0,fresh,2024-01-01T00:00:00
eca79d04-fb18-a69b-d249-52ab300f5c53,ws-00021,windows_workstation,Windows 11 22H2,workstation,20370ea6-25b4-f043-c954-a3aeb856db7f,high,True,2023-12-26T12:53:32.058854,5.5,fresh,2024-01-01T00:00:00
19bb66aa-a2de-28e3-9040-dfcbd5d3c893,ws-00022,windows_workstation,Windows 11 22H2,workstation,00c3d4c3-c986-0771-1ec8-0fc3b5d0e3ee,low,True,2023-12-31T02:42:27.555893,0.9,fresh,2024-01-01T00:00:00
7a605aaa-f3da-ce76-a2b1-e37ea3c0e8f1,ws-00023,windows_workstation,Windows 11 22H2,workstation,968c7ed1-f4dc-c525-5df3-e887ca324fe9,low,True,2023-12-31T08:30:07.253646,0.6,fresh,2024-01-01T00:00:00
fca8364d-04c3-dc14-1fe1-ad4be405a22a,ws-00024,windows_workstation,Windows 11 22H2,workstation,2f32dc69-c8f4-10ff-76cb-196476185e39,high,False,2023-12-31T21:36:00,999.0,fresh,2024-01-01T00:00:00
542b0063-e1ba-8576-d955-223616f7eb40,ws-00025,windows_workstation,Windows 11 22H2,workstation,0b4775b4-74f8-fcf1-7cd9-a4ab4ce7aaea,low,True,2023-12-30T06:07:55.867323,1.7,fresh,2024-01-01T00:00:00
7738692d-3b9c-0e0e-434c-beecd8eaedc8,ws-00026,windows_workstation,Windows 11 22H2,workstation,b8778bbe-45c3-fa7b-52e3-ccb7d9b9c247,medium,True,2023-12-25T07:52:07.651801,6.7,fresh,2024-01-01T00:00:00
116ec50d-4a2c-58f1-1939-222af4a0bf86,ws-00027,windows_workstation,Windows 11 22H2,workstation,a3237cbd-831b-463d-c774-853640232eed,medium,True,2023-12-29T03:54:21.104466,2.8,fresh,2024-01-01T00:00:00
9c7a6f84-742e-acac-3ebb-112778c4c4e0,ws-00028,windows_workstation,Windows 11 22H2,workstation,75b8284c-803b-328b-bf4e-c5494d8a4a71,low,True,2023-12-27T12:29:23.664558,4.5,fresh,2024-01-01T00:00:00
4b02a1ab-4ccd-9e0b-ffa4-2229e2e758a2,ws-00029,windows_workstation,Windows 11 22H2,workstation,52aa84b7-0679-89bf-13da-915c43c97a07,low,True,2023-12-27T16:37:04.736640,4.3,fresh,2024-01-01T00:00:00
cede00ac-20ab-78c9-d317-9b118f48bcc7,ws-00030,windows_workstation,Windows 11 22H2,workstation,5f0a1e7c-f391-354e-9fe8-0edb1d500978,low,True,2023-12-30T08:45:49.298580,1.6,fresh,2024-01-01T00:00:00
1b905ae5-5381-bd95-bd1c-f96bc820956e,ws-00031,windows_workstation,Windows 11 22H2,workstation,2a27a4a7-a9ca-c23e-9c55-955ce93db5ea,medium,True,2023-12-31T18:20:32.457699,0.2,fresh,2024-01-01T00:00:00
024d633c-e1ac-e3db-08f5-4f5c851a19ca,ws-00032,windows_workstation,Windows 11 22H2,workstation,f7108318-cfe2-60f0-71bf-357d78500a8a,medium,True,2023-12-30T23:11:43.611754,1.0,fresh,2024-01-01T00:00:00
86797408-7181-18e9-c9cc-cd2c51c0b23e,ws-00033,windows_workstation,Windows 11 22H2,workstation,ce906c6b-65db-1bcc-323f-fc865cf8e51a,low,True,2023-12-31T02:03:34.704616,0.9,fresh,2024-01-01T00:00:00
a8b90638-8364-8e10-b0d8-77568aaaf42a,ws-00034,windows_workstation,Windows 11 22H2,workstation,56d74da4-2358-c693-286b-6d563c6b2cc0,critical,True,2023-12-31T03:27:50.633241,0.9,fresh,2024-01-01T00:00:00
30d2ceb5-7fea-33f1-fd3a-0e1f52d9edb2,ws-00035,windows_workstation,Windows 11 22H2,workstation,5e29caa0-fe1e-53c6-b709-722f55dcfdae,low,True,2023-12-31T20:41:40.501990,0.1,fresh,2024-01-01T00:00:00
e998c222-b4b9-1cd7-c337-5535311c58b5,ws-00036,windows_workstation,Windows 11 22H2,workstation,75b3d3ad-e986-8b17-4155-356824d4b534,high,True,2023-12-31T10:25:48.751960,0.6,fresh,2024-01-01T00:00:00
26a8d590-2357-42d1-4870-1aa3c71ab9ff,ws-00037,windows_workstation,Windows 11 22H2,workstation,5eca4dd1-218f-736e-1155-00a733d0ffd6,medium,True,2023-12-30T22:33:55.943867,1.1,fresh,2024-01-01T00:00:00
a6d1f070-9dd3-fab6-1106-ade5829a84ff,ws-00038,windows_workstation,Windows 11 22H2,workstation,7910fb3b-e71f-d791-afe5-e95bc9816bdb,medium,True,2023-12-30T16:36:35.244491,1.3,fresh,2024-01-01T00:00:00
8b1d2d49-1e55-7400-4eaa-8aaee4e24881,ws-00039,windows_workstation,Windows 11 22H2,workstation,2bdba9ae-25b5-c84b-1ad6-44d94ac61610,medium,True,2023-12-29T20:03:02.762981,2.2,fresh,2024-01-01T00:00:00
437e3e30-5d9e-4b3c-98eb-ba5e1394b196,ws-00040,windows_workstation,Windows 11 22H2,workstation,41b44189-78d1-0b1d-40d8-11d259535652,critical,True,2023-12-26T20:36:32.213799,5.1,fresh,2024-01-01T00:00:00
