label_id,entity_type,entity_id,anomaly_class,anomaly_severity,injected_at,observable_from,source_record_ids,benchmark_task_id,split
bf79e70d-508a-1b2e-1efb-af8b545bacd3,user,0c1e88de-a055-f8e0-4f8c-088705f9a7c9,stale_privileged_account,high,2024-01-01T00:00:00,2024-01-01T00:00:00,0c1e88de-a055-f8e0-4f8c-088705f9a7c9,T1,test
bdfae878-a290-289c-e1f2-adfec9d2aa78,user,db022cdf-2a03-9e3a-e503-5379605483cc,stale_privileged_account,high,2024-01-01T00:00:00,2024-01-01T00:00:00,db022cdf-2a03-9e3a-e503-5379605483cc,T1,train
c0e0b9cc-d400-5b6f-2f57-7ddd6980cf93,user,5cf24bed-dbc5-9f41-29b6-35f1f201d5fc,stale_privileged_account,high,2024-01-01T00:00:00,2024-01-01T00:00:00,5cf24bed-dbc5-9f41-29b6-35f1f201d5fc,T1,train
589f2fe3-4f1c-b813-841a-34eee3b3daaa,user,60085fee-89d1-9499-4600-f0e865b67bb5,stale_privileged_account,high,2024-01-01T00:00:00,2024-01-01T00:00:00,60085fee-89d1-9499-4600-f0e865b67bb5,T1,val
ee082df3-6e36-9633-7e55-234fc7fb9550,event,15a614e1-d7e4-1b5c-4fa3-06edca6b7da7,group_membership_drift,medium,2024-01-01T00:00:00,2024-01-31 19:00:00,15a614e1-d7e4-1b5c-4fa3-06edca6b7da7,T2,val
9031f491-c45b-2592-d33d-b78a595aad63,event,947dc935-1688-79c2-f65f-8b14d3a58b6b,group_membership_drift,medium,2024-01-01T00:00:00,2024-03-05 02:00:00,947dc935-1688-79c2-f65f-8b14d3a58b6b,T2,test
bdd5065a-a8b3-5aae-54b1-8f64cda0ee8f,event,357c6f9a-de55-f409-cbf0-c662ae51ff2b,group_membership_drift,medium,2024-01-01T00:00:00,2024-01-18 05:00:00,357c6f9a-de55-f409-cbf0-c662ae51ff2b,T2,train
16001a1f-c753-c093-1e87-d57f821e5115,event,897bb5a8-3682-5f1b-1c4d-4dc0d1a09d35,group_membership_drift,medium,2024-01-01T00:00:00,2024-02-22 16:00:00,897bb5a8-3682-5f1b-1c4d-4dc0d1a09d35,T2,train
89da3fa3-6bef-edaf-8369-8ee07b6ada56,event,dabf7e94-d3bc-b512-dc94-edce7930c576,privilege_escalation_drift,critical,2024-01-01T00:00:00,2024-03-08 04:00:00,dabf7e94-d3bc-b512-dc94-edce7930c576,T2,val
7215b501-dc56-4034-4966-aaf9168f57be,event,ec6865ce-aa84-8d40-2b0d-f95c19fcfcc5,privilege_escalation_drift,critical,2024-01-01T00:00:00,2024-02-10 05:00:00,ec6865ce-aa84-8d40-2b0d-f95c19fcfcc5,T2,test
f3601992-5381-063f-7874-9b45bbd6c8b5,computer,685d1409-5f6f-1620-ec83-29a5d36d988f,endpoint_identity_risk_correlation,critical,2024-01-01T00:00:00,2024-01-01T00:00:00,"685d1409-5f6f-1620-ec83-29a5d36d988f,4979c11b-c312-01e3-9af5-fab7375c7149",T3,val
2a0260d6-f357-e028-eca1-a014dc5e7dff,computer,942c8363-58c9-d2aa-746a-6e9c5c5d7fe4,endpoint_identity_risk_correlation,critical,2024-01-01T00:00:00,2024-01-01T00:00:00,"942c8363-58c9-d2aa-746a-6e9c5c5d7fe4,908b247d-0157-f042-7d7d-de82d2bb257d",T3,train
3ac40ffa-7490-3574-5876-cde48a3c54fc,computer,f6b6ff3b-8f67-3ec3-1127-4f1b8e3bcfe9,endpoint_identity_risk_correlation,critical,2024-01-01T00:00:00,2024-01-01T00:00:00,"f6b6ff3b-8f67-3ec3-1127-4f1b8e3bcfe9,500a0c8e-ff30-9f86-69d3-c25033ee4496",T3,test
8539e41d-3ee0-a0a0-486d-cfcde2285200,computer,42701d8b-0b68-85db-8a65-932b52162236,missing_endpoint_agent,high,2024-01-01T00:00:00,2024-01-01T00:00:00,42701d8b-0b68-85db-8a65-932b52162236,T4,train
356e30b7-d43e-852e-1f54-306e5ed629df,computer,e8568c55-f59a-35b0-0871-29d0a87f112e,missing_endpoint_agent,high,2024-01-01T00:00:00,2024-01-01T00:00:00,e8568c55-f59a-35b0-0871-29d0a87f112e,T4,train
2a54d9b5-5f1e-9493-4798-36afd7be8813,computer,45334dc3-97d1-6d95-b053-e4f266c431ae,missing_endpoint_agent,high,2024-01-01T00:00:00,2024-01-01T00:00:00,45334dc3-97d1-6d95-b053-e4f266c431ae,T4,val
a555b433-65ef-3f3a-ce0b-3f1ccacf2fea,computer,7bf38fe7-02b1-59b6-32bf-d6bf8f60ce7f,missing_endpoint_agent,high,2024-01-01T00:00:00,2024-01-01T00:00:00,7bf38fe7-02b1-59b6-32bf-d6bf8f60ce7f,T4,val
e9e84b47-8437-1eac-8b6b-555cfa0b5c96,computer,9279177b-9ce3-df06-5ed7-ea48cec3f48b,missing_endpoint_agent,high,2024-01-01T00:00:00,2024-01-01T00:00:00,9279177b-9ce3-df06-5ed7-ea48cec3f48b,T4,val
b95a3171-922b-b1c8-b139-91c4d613917f,computer,b3b2493e-9fc5-0049-e3d3-3d594b1ac357,missing_endpoint_agent,high,2024-01-01T00:00:00,2024-01-01T00:00:00,b3b2493e-9fc5-0049-e3d3-3d594b1ac357,T4,train
67ec1ded-c112-b8eb-0e4d-74eeb88c2d46,computer,bc29d52f-3f35-3ecc-b56c-7af4349c86d1,missing_endpoint_agent,high,2024-01-01T00:00:00,2024-01-01T00:00:00,bc29d52f-3f35-3ecc-b56c-7af4349c86d1,T4,train
2ac64f39-e899-a3be-51c0-2a5e09a8f44d,computer,e3113620-d3a1-e0ca-e917-facb9b760cc8,missing_endpoint_agent,high,2024-01-01T00:00:00,2024-01-01T00:00:00,e3113620-d3a1-e0ca-e917-facb9b760cc8,T4,train
5d5e47c0-c533-0ebd-b2d7-23fd37901c32,computer,c2a66016-d24c-7dac-4766-ae68b62814d8,missing_endpoint_agent,high,2024-01-01T00:00:00,2024-01-01T00:00:00,c2a66016-d24c-7dac-4766-ae68b62814d8,T4,train
a8c59bc0-f3a0-4d41-9ca6-b073dcc0a691,computer,5517620d-1c3d-9fdd-a55f-c6b843474c71,missing_endpoint_agent,high,2024-01-01T00:00:00,2024-01-01T00:00:00,5517620d-1c3d-9fdd-a55f-c6b843474c71,T4,train
39832089-9e47-242d-2862-a743bf868146,computer,9c01127f-5069-32fc-af40-97cc6e360982,missing_endpoint_agent,high,2024-01-01T00:00:00,2024-01-01T00:00:00,9c01127f-5069-32fc-af40-97cc6e360982,T4,train
61aac2b6-aaba-6676-3284-6dbc07c7dcc3,computer,d5a49ba6-45a7-6391-e2bb-8a7f57e4c2dc,missing_endpoint_agent,high,2024-01-01T00:00:00,2024-01-01T00:00:00,d5a49ba6-45a7-6391-e2bb-8a7f57e4c2dc,T4,train
e42c845a-2aba-8d66-5b1f-ee101471f004,computer,79bc6927-0267-d6bf-bfd6-0b26c6c20ba1,missing_endpoint_agent,high,2024-01-01T00:00:00,2024-01-01T00:00:00,79bc6927-0267-d6bf-bfd6-0b26c6c20ba1,T4,train
03bf6ea0-29e5-b439-dfa8-36269c992115,computer,41b7a271-5937-6fc0-c966-3f6d1b3606ca,missing_endpoint_agent,high,2024-01-01T00:00:00,2024-01-01T00:00:00,41b7a271-5937-6fc0-c966-3f6d1b3606ca,T4,train
0d2cf262-457f-a5ea-9187-4798f6fe867f,computer,43de7113-a62b-0967-e66a-872b9ba905b7,missing_endpoint_agent,high,2024-01-01T00:00:00,2024-01-01T00:00:00,43de7113-a62b-0967-e66a-872b9ba905b7,T4,train
d2cc74aa-3354-b9cc-c726-8e1a8f5b12d7,computer,c8d8da1f-e0ba-b876-8981-ee4e47f25e58,missing_endpoint_agent,high,2024-01-01T00:00:00,2024-01-01T00:00:00,c8d8da1f-e0ba-b876-8981-ee4e47f25e58,T4,val
a17740f6-2a64-a25d-54db-7445db6827ee,computer,08032a52-7b60-4bea-386e-5616ebe464cd,missing_endpoint_agent,high,2024-01-01T00:00:00,2024-01-01T00:00:00,08032a52-7b60-4bea-386e-5616ebe464cd,T4,train
cb42673a-31bc-9386-a9ee-86963973f35c,computer,27009b97-3b60-480b-bf5c-868eb7ad74ca,missing_endpoint_agent,high,2024-01-01T00:00:00,2024-01-01T00:00:00,27009b97-3b60-480b-bf5c-868eb7ad74ca,T4,train
2f7bc9cb-ff92-d9d4-2086-b70514a770d0,computer,e73ca4dc-851f-1699-86bc-e2603b45759a,missing_endpoint_agent,high,2024-01-01T00:00:00,2024-01-01T00:00:00,e73ca4dc-851f-1699-86bc-e2603b45759a,T4,test
94e264eb-3b6e-8f80-e31d-2a8ef83a0e20,computer,4a90896b-344a-44b0-4409-23c3f4b04512,missing_endpoint_agent,high,2024-01-01T00:00:00,2024-01-01T00:00:00,4a90896b-344a-44b0-4409-23c3f4b04512,T4,train
