log_id,entity_type,entity_id,source_system,expected_refresh_interval_days,actual_gap_days,freshness_flag,observation_timestamp,is_anomalous,anomaly_class
38848f30-9bcc-0e45-73c1-8f9c2878450b,user,141c30fe-8b51-005f-cde1-1a5c1b37f14f,ad_events,1,0.8,fresh,2024-01-01T00:00:00,False,
ac651dee-242e-b196-66bb-c16a242c7dc6,user,b7d8a76f-9ce6-3584-a979-b97e92bdda93,ad_events,1,0.2,fresh,2024-01-01T00:00:00,False,
9f560ce7-e91c-696a-5e08-be7e2c98e1b7,user,db737261-e37d-a87b-890f-55a409d29b6a,ad_events,1,0.6,fresh,2024-01-01T00:00:00,False,
546b0e9e-a8a8-7e59-5441-2059eebf9d25,user,a3a2f6be-02de-feb3-f51f-c817eb4bb274,ad_events,1,0.2,fresh,2024-01-01T00:00:00,False,
0ca466ec-7b96-c42b-4f05-680a08a427d1,user,d5024124-795a-a78f-23c8-5252b7af5182,ad_events,1,0.2,fresh,2024-01-01T00:00:00,False,
aff4d2ae-5dc6-60d1-8a12-b257d52b761d,user,7ffc490c-4f87-c307-c641-f9661d80d05c,ad_events,1,0.6,fresh,2024-01-01T00:00:00,False,
42adc8d2-eef4-4313-c58e-61822e250272,user,ecc762fb-3847-7f04-4792-ec3e7d0f3864,ad_events,1,1.0,fresh,2024-01-01T00:00:00,False,
3d7c2ab6-16b6-e58a-c062-45cfb5087d6e,user,47be8083-75a9-e8f8-5d8d-13cbb833488c,ad_events,1,3.0,stale_heavy,2024-01-01T00:00:00,False,
8053e2e7-da91-6158-4a71-13f28d3092dd,user,bb7831ac-0b71-78b9-b4d4-03d3328c75ed,ad_events,1,0.6,fresh,2024-01-01T00:00:00,False,
facc7abb-3d1e-8fcc-d6d4-047912f2a393,user,561317a4-190c-5aa6-29ad-e9384bf56d35,ad_events,1,0.1,fresh,2024-01-01T00:00:00,False,
6f23461f-1671-afca-39ce-93cc11064120,user,d5a204a3-53a0-9670-b80b-e7c45ca46c0e,ad_events,1,1.0,stale_mild,2024-01-01T00:00:00,False,
a401af3c-c57b-0291-39c0-8c0a92473064,user,784876ef-1c2c-f558-64e5-33684df5cc4c,ad_events,1,0.9,fresh,2024-01-01T00:00:00,False,
8e82cf1e-b181-81c5-6583-f66a390f24a8,user,fe653114-1373-9210-fb0f-e7fc0d113187,ad_events,1,0.6,fresh,2024-01-01T00:00:00,False,
e930d5ce-45fc-b434-8a54-f29154600ea1,user,316f29e6-447c-2218-d038-e41d8007f5c2,ad_events,1,0.2,fresh,2024-01-01T00:00:00,False,
99937ae3-e008-28f9-256e-28abcc3bd115,user,c30348e6-3a00-6079-9d51-57183791813f,ad_events,1,0.1,fresh,2024-01-01T00:00:00,False,
3a243d91-9c3d-55c1-56bb-ce61d5156395,user,3f8c1739-95bb-4f67-0be9-9a5f2ee1cebd,ad_events,1,0.1,fresh,2024-01-01T00:00:00,False,
65ae47df-ca6a-ee88-281c-02f624d4b144,user,aded6bd6-db23-2be9-2436-70e96cae1898,ad_events,1,0.8,fresh,2024-01-01T00:00:00,False,
65915eb7-3e46-9ab2-4f87-297447f6f84b,user,958e516c-47e5-0516-3b1b-a6d80b96bce3,ad_events,1,1.3,stale_mild,2024-01-01T00:00:00,False,
4aa5eaa6-5296-a256-75ea-b5cac4893266,user,6f34c819-b8a1-29cd-ae34-775a40d316ab,ad_events,1,0.5,fresh,2024-01-01T00:00:00,False,
74b2cc74-6315-1da8-0067-448b45bbe003,user,62750059-4bef-1d23-6416-cf07b043e4e8,ad_events,1,2.1,stale_heavy,2024-01-01T00:00:00,False,
ea0801e4-346b-7f11-4833-61ebdbbe7aae,user,3e4a6a9a-bef6-77ca-4102-0bd5ca308bb6,ad_events,1,0.2,fresh,2024-01-01T00:00:00,False,
792b3e22-e7e0-536c-affb-23a5543d5314,user,306d6875-f27e-4ab1-4ae1-d750d0d78302,ad_events,1,2.1,stale_heavy,2024-01-01T00:00:00,False,
d17dfbdb-1c2d-6b3f-855e-24a3ed0e1a1d,user,4e818c2b-5ce5-9e27-dab4-a0b3136e1b5a,ad_events,1,0.9,fresh,2024-01-01T00:00:00,False,
830ff8f6-fe7c-16e3-27bc-5ee9d44b2896,user,5fb598bd-5513-34b7-9534-c60a421d062f,ad_events,1,0.5,fresh,2024-01-01T00:00:00,False,
e8ad9f59-cf89-851a-46bc-e32c13c020c2,user,2e12f164-db10-95d6-cf9a-924b92c9558c,ad_events,1,1.0,stale_mild,2024-01-01T00:00:00,False,
de446a83-39ca-7d00-b84d-ef267ce1ec60,user,a073a399-ae79-ea3b-1484-692e23080ced,ad_events,1,0.1,fresh,2024-01-01T00:00:00,False,
614b5614-9b11-f6ac-cf6c-eb0644aad1be,user,20370ea6-25b4-f043-c954-a3aeb856db7f,ad_events,1,0.8,fresh,2024-01-01T00:00:00,False,
ba03adf4-c299-d58e-a7b6-51399fbaafb8,user,00c3d4c3-c986-0771-1ec8-0fc3b5d0e3ee,ad_events,1,1.0,stale_mild,2024-01-01T00:00:00,False,
30d16978-06ef-7766-32ae-68745e773e75,user,968c7ed1-f4dc-c525-5df3-e887ca324fe9,ad_events,1,0.2,fresh,2024-01-01T00:00:00,False,
04112c2c-614b-4b5d-e0bf-6b28172671e8,user,2f32dc69-c8f4-10ff-76cb-196476185e39,ad_events,1,0.1,fresh,2024-01-01T00:00:00,False,
537a139b-7028-121a-9b99-bcee7f39dce6,user,dafde682-bba9-baa3-1197-a20b3cd839d3,ad_events,1,0.3,fresh,2024-01-01T00:00:00,False,
89fcebd4-c2f3-43b8-d920-12d2debd5b90,user,0b4775b4-74f8-fcf1-7cd9-a4ab4ce7aaea,ad_events,1,0.1,fresh,2024-01-01T00:00:00,False,
e81c4e52-838a-04e5-413b-41e2e7f4cb53,user,b8778bbe-45c3-fa7b-52e3-ccb7d9b9c247,ad_events,1,0.3,fresh,2024-01-01T00:00:00,False,
16bb437b-32e7-f7a0-7c96-ff912f936278,user,1fd04636-2923-0576-6d27-58e8e33cd410,ad_events,1,1.2,stale_mild,2024-01-01T00:00:00,False,
2c30b902-7ebe-3671-1230-7cfb2adf309f,user,a3237cbd-831b-463d-c774-853640232eed,ad_events,1,2.7,stale_heavy,2024-01-01T00:00:00,False,
12741b24-418f-f231-a64f-66e0e6ea3f79,user,75b8284c-803b-328b-bf4e-c5494d8a4a71,ad_events,1,1.8,stale_mild,2024-01-01T00:00:00,False,
9ac13ab7-ebe1-e15c-49df-346bd0da5782,user,52aa84b7-0679-89bf-13da-915c43c97a07,ad_events,1,0.2,fresh,2024-01-01T00:00:00,False,
cd84c849-5072-3086-bb56-02f7cea5b0db,user,5f0a1e7c-f391-354e-9fe8-0edb1d500978,ad_events,1,0.4,fresh,2024-01-01T00:00:00,False,
c7221f2a-e456-96b3-a6db-a3f1a2c5ba18,user,dc7eb55c-bab2-02ad-34a4-06d0262e6fcc,ad_events,1,0.1,fresh,2024-01-01T00:00:00,False,
435bb0ab-0529-75a4-e674-13ba01ab5c6c,user,5dc040c0-91bb-0408-e507-5495327f1ea0,ad_events,1,0.1,fresh,2024-01-01T00:00:00,False,
be62d732-92eb-7289-b268-543b5c08dee0,user,2a27a4a7-a9ca-c23e-9c55-955ce93db5ea,ad_events,1,0.6,fresh,2024-01-01T00:00:00,False,
9e294b2f-6390-2dd2-091e-0703f1724314,user,f7108318-cfe2-60f0-71bf-357d78500a8a,ad_events,1,2.1,stale_heavy,2024-01-01T00:00:00,False,
22366d6f-aca7-aa08-0d34-6934b25f1eef,user,ce906c6b-65db-1bcc-323f-fc865cf8e51a,ad_events,1,0.1,fresh,2024-01-01T00:00:00,False,
4f896d98-9f71-7c06-a791-7bd61d542f78,user,56d74da4-2358-c693-286b-6d563c6b2cc0,ad_events,1,0.2,fresh,2024-01-01T00:00:00,False,
4010cf20-d820-88fa-59d2-7117ec9ae576,user,5e29caa0-fe1e-53c6-b709-722f55dcfdae,ad_events,1,0.4,fresh,2024-01-01T00:00:00,False,
a71d55f4-a23d-71e0-c2a0-b40619119ca9,user,d20b896d-26ea-8f99-7cf9-95638481c034,ad_events,1,0.2,fresh,2024-01-01T00:00:00,False,
f91b9915-47c7-0270-7f48-7f7d5931d6d0,user,75b3d3ad-e986-8b17-4155-356824d4b534,ad_events,1,0.4,fresh,2024-01-01T00:00:00,False,
de22a793-82c1-22b1-3675-f0f84a21a2ac,user,5eca4dd1-218f-736e-1155-00a733d0ffd6,ad_events,1,1.5,stale_mild,2024-01-01T00:00:00,False,
5b4b0960-1997-49e1-badc-8563135a7efc,user,7910fb3b-e71f-d791-afe5-e95bc9816bdb,ad_events,1,0.7,fresh,2024-01-01T00:00:00,False,
3642da73-130e-e4e8-051e-6e19539abcf3,user,2bdba9ae-25b5-c84b-1ad6-44d94ac61610,ad_events,1,0.2,fresh,2024-01-01T00:00:00,False,
fa5766fc-2ae1-f76a-c078-36e3638529d6,user,41b44189-78d1-0b1d-40d8-11d259535652,ad_events,1,0.1,fresh,2024-01-01T00:00:00,False,
