log_id,entity_type,entity_id,source_system,expected_refresh_interval_days,actual_gap_days,freshness_flag,observation_timestamp,is_anomalous,anomaly_class
7316b81b-304c-ab98-ebdc-bff281dd69c0,user,9d1af36d-9a7f-0631-197d-1dca49b882a9,ad_events,1,0.2,fresh,2024-01-01T00:00:00,False,
432801f0-12fc-10e7-6f01-ec3be13d32ed,user,aa77f6f5-e684-5511-0353-9e9d9a8f950f,ad_events,1,0.7,fresh,2024-01-01T00:00:00,False,
4c42113d-f2f8-ec26-490c-649209e7c978,user,eac8d972-f566-eb07-74bf-d6a85f60f91a,ad_events,1,0.2,fresh,2024-01-01T00:00:00,False,
61cb59f5-eadf-ff94-5396-46ae51ac6c7d,user,cc820863-37d1-4b78-c851-74a36c90bf36,ad_events,1,2.8,stale_heavy,2024-01-01T00:00:00,False,
11b4dab7-316e-718b-befd-90a740237807,user,042345ef-6bc7-3eda-9c85-4d078cba2591,ad_events,1,1.1,stale_mild,2024-01-01T00:00:00,False,
929fef52-b379-ccea-3e29-a912a923a285,user,efa3355b-7e46-2333-5977-7d38f8c30250,ad_events,1,1.1,stale_mild,2024-01-01T00:00:00,False,
fde1f019-e81b-297d-43fc-b014000ef468,user,cfab1faf-16ae-0b89-371b-fd4c702ce8c8,ad_events,1,0.5,fresh,2024-01-01T00:00:00,False,
c1f226b1-78d1-7fcc-643a-a7125cd83b82,user,632beba0-0006-718f-c224-25ce041bdbb1,ad_events,1,1.3,stale_mild,2024-01-01T00:00:00,False,
300b0058-c2aa-6783-f8ee-3443a8b6defc,user,20a14947-e82b-9208-fffd-ed5cb0ac7a45,ad_events,1,0.4,fresh,2024-01-01T00:00:00,False,
65d44835-f41c-e86a-2850-9658f1204e31,user,2598af14-b2df-9a3b-0017-5a39121284e6,ad_events,1,0.3,fresh,2024-01-01T00:00:00,False,
bac96264-1e56-0fb1-353e-f1e959d8d71c,user,6ab09b82-4714-ee02-7e84-422649ee4f73,ad_events,1,0.1,fresh,2024-01-01T00:00:00,False,
050f1ee1-2aea-8cd2-3f0d-621e7714e658,user,97b66935-b8c5-bce4-1c50-3fad49e7146a,ad_events,1,1.9,stale_mild,2024-01-01T00:00:00,False,
0f830cd9-75bd-65da-19bb-b91463a4a899,user,1e970dca-be01-ff65-d034-9efe08c8965b,ad_events,1,2.5,stale_heavy,2024-01-01T00:00:00,False,
691ee7c7-1616-6531-efbd-176d9ea228ea,user,123a3151-cd30-4c9a-86f0-08a8eaa9544d,ad_events,1,1.0,fresh,2024-01-01T00:00:00,False,
481d6a43-34ad-7f40-1c79-bbaef0d36891,user,0c6a104d-46b4-9aef-9ea0-ead7bb92a9cb,ad_events,1,1.1,stale_mild,2024-01-01T00:00:00,False,
afc30f1f-c5e6-6ba8-9142-c626db913287,user,fdbb06e5-6055-b1fa-9075-51d66f08ad21,ad_events,1,0.1,fresh,2024-01-01T00:00:00,False,
acf2b389-366e-1c32-1ddc-00845fb6d6d3,user,d66e4ae7-5354-aa4f-efec-a0ba5d86bba5,ad_events,1,0.2,fresh,2024-01-01T00:00:00,False,
eeb8211c-4e47-7ced-b5b9-c35a378270e3,user,4f97ae5b-6069-030f-d73e-970e2cc7a7ec,ad_events,1,0.2,stale_mild,2024-01-01T00:00:00,False,
1990c802-a3b3-d6b5-6e57-678146d1b10e,user,46791af5-5fe9-f623-ae50-54ba376c112d,ad_events,1,0.9,fresh,2024-01-01T00:00:00,False,
cada171e-746b-5b6a-854c-ddce07bce5a6,user,3074c3d2-7e01-9b69-2874-2a6233706d95,ad_events,1,0.3,fresh,2024-01-01T00:00:00,False,
ed5a2b03-d485-67a1-793f-9a3c5ebfb7e6,user,4022b259-5f4e-1384-cd3c-8334c80d7b7c,ad_events,1,0.9,stale_mild,2024-01-01T00:00:00,False,
d6668d5e-31d1-775b-6fc3-946d466ad951,user,4106cae1-7a24-3570-c4a0-92030550d6a4,ad_events,1,0.2,fresh,2024-01-01T00:00:00,False,
a1f2ff5c-4b37-0f33-c619-34464bf887e0,user,429ea10b-809c-8792-a115-b87f7920aaf5,ad_events,1,2.0,stale_mild,2024-01-01T00:00:00,False,
8fa3ec83-9a94-169b-368a-e4a0ddbda4d4,user,24c7c97e-6b16-5815-bed6-45bec907e0f1,ad_events,1,0.7,fresh,2024-01-01T00:00:00,False,
76b9ad18-c4dd-95d3-d4b8-293d07d374a4,user,fc1a5671-6ac8-3623-d7a3-db4de20a8518,ad_events,1,0.6,fresh,2024-01-01T00:00:00,False,
a17e0033-4deb-401d-9a9a-646484896fd0,user,d4a97b5e-c982-f9aa-a93b-e9b27dc79bf1,ad_events,1,0.4,fresh,2024-01-01T00:00:00,False,
686a0c30-422e-3e48-335b-dd04942cb2e5,user,d1de2ea7-4216-965f-be0a-44ba80178a03,ad_events,1,2.5,stale_heavy,2024-01-01T00:00:00,False,
8d5e6397-793e-764f-096f-8ba21b1635d5,user,ef3ab93c-951a-0b11-11d5-9d7baf81964e,ad_events,1,0.1,fresh,2024-01-01T00:00:00,False,
d357684e-6fb6-9d69-11bc-c89eac497e85,user,d05c6828-0418-3b6c-ce02-2cbf78378939,ad_events,1,1.4,stale_mild,2024-01-01T00:00:00,False,
8670e7c8-1927-0981-fc5d-05687e5b3e78,user,9cf8bf33-8635-19d2-f3b6-060d84e8db7a,ad_events,1,0.4,stale_mild,2024-01-01T00:00:00,False,
c3837e0b-602a-bbe9-31fd-a84f6d63d716,user,baeb63f7-62dc-e71c-1fda-cbd5ef09fced,ad_events,1,0.3,fresh,2024-01-01T00:00:00,False,
62765469-e0b7-1a63-72f1-a7370e4a6014,user,d2b008a3-20bf-29eb-f892-91f9629351a8,ad_events,1,0.2,fresh,2024-01-01T00:00:00,False,
f2adcc9f-0e8e-7d31-f92f-d3364772c072,user,03993ffd-c7b6-dcc4-0267-5187d43b2831,ad_events,1,0.2,fresh,2024-01-01T00:00:00,False,
97b3d193-4db7-bc85-500d-10201880e6be,user,cf6caf5a-5475-3d33-449c-da8c6ad95b1f,ad_events,1,1.4,stale_mild,2024-01-01T00:00:00,False,
8a2c3869-612c-fcee-abdd-47cd95223f2f,user,530af954-251e-9032-0830-626bdc4a4d48,ad_events,1,0.2,fresh,2024-01-01T00:00:00,False,
f829ecc2-e9ba-55cd-fb3e-62ca3712e8b1,user,847291be-3d59-a1e3-e7ec-3ba5991725db,ad_events,1,0.7,fresh,2024-01-01T00:00:00,False,
bd3fcea6-d577-2f62-d5a3-fee1ace6801e,user,49fac4d8-0cd6-b9c2-ee6c-dbac63bbd5df,ad_events,1,0.4,stale_mild,2024-01-01T00:00:00,False,
61462000-6fb8-176b-2849-2dd7b75d222f,user,a0b61d32-7f8c-31ae-9652-25104900c18c,ad_events,1,4.6,stale_heavy,2024-01-01T00:00:00,False,
f94be571-1a42-163e-378a-2c2d5f2edfd4,user,e372b944-d064-0f19-bdb9-8e5e4163fc28,ad_events,1,0.3,fresh,2024-01-01T00:00:00,False,
1ff2ae8f-6301-744a-338d-ee5b295a618d,user,d067641c-1a6c-71e9-3dfb-5198c780ac29,ad_events,1,0.1,fresh,2024-01-01T00:00:00,False,
8586d74a-b937-e842-f022-3851b3e5d447,user,03430193-b631-e193-9fa8-0aeeb61cae51,ad_events,1,1.1,stale_mild,2024-01-01T00:00:00,False,
543b3324-784f-d297-7943-36299add2282,user,adfbdcc0-c81b-0f80-f115-20cf7c6c4ae0,ad_events,1,0.1,fresh,2024-01-01T00:00:00,False,
a539deba-5f0d-e377-9953-ffe051e47e19,user,72afecab-437f-0bbf-c3cb-a0e662e15299,ad_events,1,0.1,fresh,2024-01-01T00:00:00,False,
08af804e-b88c-d666-6355-5f744b3ee6bf,user,032c4953-f0f9-f801-b8c7-bcc25e725a19,ad_events,1,0.1,fresh,2024-01-01T00:00:00,False,
a4713b5e-5ebd-af3b-0cc6-7a4edf5395f7,user,8b75a26a-4db1-fca8-380d-14dce5799b31,ad_events,1,1.5,stale_mild,2024-01-01T00:00:00,False,
3a975971-d8e1-c0ea-ba4a-e7f78032bb4a,user,b84c2565-f527-ce07-a9b5-cfea03004acd,ad_events,1,0.1,fresh,2024-01-01T00:00:00,False,
7bb249d3-3ae2-a927-f298-d1349de0c790,user,ff86de61-53cf-6801-0665-a5d015918ab9,ad_events,1,0.8,stale_mild,2024-01-01T00:00:00,False,
40035884-2c5a-4e36-acf3-84a3c86023ff,user,7c0e06a2-5bbf-0682-ee57-1e86d3240940,ad_events,1,0.9,fresh,2024-01-01T00:00:00,False,
55fc02e1-55fe-5d19-a2e2-27f4c0c88791,user,ed761a7a-bf31-d6e7-1637-a36cf6d860ec,ad_events,1,0.8,fresh,2024-01-01T00:00:00,False,
82d9cd39-727a-4263-a1ab-32794ad0fb29,user,37ddc306-d5e3-e9be-cd68-0c98fea22915,ad_events,1,0.1,fresh,2024-01-01T00:00:00,False,
05e9440d-e92c-a000-ee42-d0007db29972,user,094f3e24-4b58-3397-9768-cda2d658642b,ad_events,1,1.8,stale_mild,2024-01-01T00:00:00,False,
3a38ef61-1cfd-daca-7043-3e521a5bce3f,user,5c31a15c-6cd4-330c-3eeb-8fcc12777383,ad_events,1,0.4,fresh,2024-01-01T00:00:00,False,
afa57ea4-d736-4ea5-233f-1e4d51246b00,user,b6e4718c-eb5f-061b-baa4-390d53dbf3ac,ad_events,1,0.7,fresh,2024-01-01T00:00:00,False,
c3179aa7-b5a9-2d03-1830-910c5d4b9e95,user,27b72116-a89d-5158-528f-8f02513c27f0,ad_events,1,0.9,fresh,2024-01-01T00:00:00,False,
1dee6204-be40-2142-fac2-9972c9aff33f,user,a66100ee-6772-9100-0e73-d4f292643996,ad_events,1,0.3,fresh,2024-01-01T00:00:00,False,
18449fbf-9c09-3668-1551-2694efffe12e,user,37e328ec-eb60-a1f9-c6f3-f676d5975367,ad_events,1,0.8,stale_mild,2024-01-01T00:00:00,False,
2a05563e-f562-e404-75e7-ab2dbecc1eb1,user,7c84a780-6b5f-8a0d-25dc-2df663c86b26,ad_events,1,1.7,stale_mild,2024-01-01T00:00:00,False,
1ed61bbe-de95-3f86-f711-1323b803294a,user,78bffc6a-b116-3dfe-35b6-50eca4552755,ad_events,1,0.2,fresh,2024-01-01T00:00:00,False,
c08befac-87e2-e55e-cdf3-3865f8111c99,user,ee21ba45-df3e-d63c-8c47-96ed600455e9,ad_events,1,0.1,fresh,2024-01-01T00:00:00,False,
7f24282f-b0a0-7d16-db3d-f8e5ba4aa78b,user,ab4818c8-7499-8a64-d09a-ab97358b22e1,ad_events,1,1.0,fresh,2024-01-01T00:00:00,False,
1d672013-03f7-d235-b9f5-c4053f4460a4,user,4b6a0a99-a1e9-4a31-91c9-c587391e14ca,ad_events,1,0.2,fresh,2024-01-01T00:00:00,False,
41c1d832-ba4b-31bc-57b6-de66ef8f4d96,user,28c28efb-7134-2df9-76b1-fb82f4e95108,ad_events,1,0.9,fresh,2024-01-01T00:00:00,False,
24c773ca-16f3-a9d0-e714-7bb74c4a9ea2,user,e9c9ef0b-57ba-8964-e0c4-55904eccc862,ad_events,1,0.3,fresh,2024-01-01T00:00:00,False,
4dd7ec5c-eb46-ec1d-97ba-2b7d7024e109,user,26316085-86ac-3963-fd7c-754fc219ec67,ad_events,1,0.2,fresh,2024-01-01T00:00:00,False,
d889480d-f2a1-3069-1f70-eaab6b76734a,user,2049f31a-d9bd-bc24-1fbe-867ed09378f2,ad_events,1,0.2,fresh,2024-01-01T00:00:00,False,
ba5f660a-4a26-c4bf-64c2-016dfdac5c4b,user,f0de7e4d-00d9-48f5-8549-40a816db6e15,ad_events,1,0.8,stale_mild,2024-01-01T00:00:00,False,
f3ce895d-65bb-d2bd-9ee0-1e10a694927e,user,0934dd26-939f-bdfd-cdd6-067dbac02ffa,ad_events,1,1.9,stale_mild,2024-01-01T00:00:00,False,
27d11ef6-fd05-4653-cad7-2b07896ede1e,user,b7c2138f-9e22-e9ca-b19c-657043eb71f7,ad_events,1,1.4,stale_mild,2024-01-01T00:00:00,False,
