group_id,group_name,group_type,is_privileged,member_count,ou_path,source_freshness_flag,last_updated_at
1808dcc8-448b-1b47-efd3-16cd0cdf2212,Domain Admins,security,True,0,"OU=PrivilegedGroups,DC=corp,DC=local",fresh,2024-01-01T00:00:00
e91d8af5-614a-3168-223c-5f17c0c1de7f,Enterprise Admins,security,True,0,"OU=PrivilegedGroups,DC=corp,DC=local",fresh,2024-01-01T00:00:00
526a9f93-e3fb-8071-1496-ae10c47c8e6c,Schema Admins,security,True,0,"OU=PrivilegedGroups,DC=corp,DC=local",fresh,2024-01-01T00:00:00
c16f3f89-85e2-447e-251b-eb9770387da1,Account Operators,security,True,0,"OU=PrivilegedGroups,DC=corp,DC=local",fresh,2024-01-01T00:00:00
64e089d5-8c4c-336f-3cab-a4450b42623f,Backup Operators,security,True,0,"OU=PrivilegedGroups,DC=corp,DC=local",fresh,2024-01-01T00:00:00
99dc14d5-5bfe-ee0a-b42e-ca95e663befb,Finance_Staff_000,security,False,0,"OU=Finance,DC=corp,DC=local",fresh,2024-01-01T00:00:00
9ddcd254-8e9a-3c76-5939-37a3323f6550,Engineering_Staff_001,security,False,0,"OU=Engineering,DC=corp,DC=local",fresh,2024-01-01T00:00:00
039e9251-ece0-7cc6-828b-537affe7822d,IT_Staff_002,security,False,0,"OU=IT,DC=corp,DC=local",fresh,2024-01-01T00:00:00
fce807f9-0050-5efb-aed9-fb31ab7d18b6,HR_Staff_003,security,False,0,"OU=HR,DC=corp,DC=local",fresh,2024-01-01T00:00:00
a989d175-48a8-9dd6-36bc-bd135fc23fff,Legal_Staff_004,security,False,0,"OU=Legal,DC=corp,DC=local",fresh,2024-01-01T00:00:00
7695c44e-2312-ecbd-d5f5-258430772aff,Operations_Staff_005,security,False,0,"OU=Operations,DC=corp,DC=local",fresh,2024-01-01T00:00:00
721fbcde-ea4d-2254-ea8f-966a61a865b7,Security_Staff_006,security,False,0,"OU=Security,DC=corp,DC=local",fresh,2024-01-01T00:00:00
55940e3f-0734-ef1b-2112-9d308b5630b0,Executive_Staff_007,security,False,0,"OU=Executive,DC=corp,DC=local",fresh,2024-01-01T00:00:00
0833fe4f-3b67-c2c6-0e54-f471e92dff55,Finance_Staff_008,security,False,0,"OU=Finance,DC=corp,DC=local",fresh,2024-01-01T00:00:00
840b9947-e546-d8b5-f664-d0651f7f47b1,Engineering_Staff_009,security,False,0,"OU=Engineering,DC=corp,DC=local",fresh,2024-01-01T00:00:00
90169dce-9f85-2d58-6917-f5e81279faec,IT_Staff_010,security,False,0,"OU=IT,DC=corp,DC=local",fresh,2024-01-01T00:00:00
4d80d871-8d6c-06c8-8c79-063cac731b09,HR_Staff_011,security,False,0,"OU=HR,DC=corp,DC=local",fresh,2024-01-01T00:00:00
5ffd73bf-0fa5-82fb-96f2-94566d947d4d,Legal_Staff_012,security,False,0,"OU=Legal,DC=corp,DC=local",fresh,2024-01-01T00:00:00
50185d65-f714-1d74-8087-ee8e5094202f,Operations_Staff_013,security,False,0,"OU=Operations,DC=corp,DC=local",fresh,2024-01-01T00:00:00
7b1344a3-a433-e0ad-1f98-5330e822a225,Security_Staff_014,security,False,0,"OU=Security,DC=corp,DC=local",fresh,2024-01-01T00:00:00
d506dc0d-1a94-2309-c682-8a5117d3322c,Executive_Staff_015,security,False,0,"OU=Executive,DC=corp,DC=local",fresh,2024-01-01T00:00:00
8c488c5b-dc10-6331-a60b-d7653607d5b3,Finance_Staff_016,security,False,0,"OU=Finance,DC=corp,DC=local",fresh,2024-01-01T00:00:00
df82ca58-4efc-34d0-e176-5fd37d9bdb10,Engineering_Staff_017,security,False,0,"OU=Engineering,DC=corp,DC=local",fresh,2024-01-01T00:00:00
55926e63-c7b0-8945-0819-7b9aa009ccd3,IT_Staff_018,security,False,0,"OU=IT,DC=corp,DC=local",fresh,2024-01-01T00:00:00
c1f18e71-3787-132b-7e4b-0e9360913455,HR_Staff_019,security,False,0,"OU=HR,DC=corp,DC=local",fresh,2024-01-01T00:00:00
61f211c5-67ca-a838-9cb6-ec0a925b7c6a,Legal_Staff_020,security,False,0,"OU=Legal,DC=corp,DC=local",fresh,2024-01-01T00:00:00
50d348b9-960e-236b-01cc-953ba4110d9b,Operations_Staff_021,security,False,0,"OU=Operations,DC=corp,DC=local",fresh,2024-01-01T00:00:00
19f08ba8-0017-f67a-9dcc-15e08e05cf8e,Security_Staff_022,security,False,0,"OU=Security,DC=corp,DC=local",fresh,2024-01-01T00:00:00
1f40d1d8-a247-2e79-36e8-4f05511a882d,Executive_Staff_023,security,False,0,"OU=Executive,DC=corp,DC=local",fresh,2024-01-01T00:00:00
e06c4ae6-9a59-6567-0ecd-4a01b86c7fab,Finance_Staff_024,security,False,0,"OU=Finance,DC=corp,DC=local",fresh,2024-01-01T00:00:00
aafb1eb8-3774-47bb-4595-efb3064b1d2f,Engineering_Staff_025,security,False,0,"OU=Engineering,DC=corp,DC=local",fresh,2024-01-01T00:00:00
