computer_id,hostname,os_type,os_version,network_segment,primary_user_id,asset_criticality,endpoint_agent_installed,endpoint_agent_last_heartbeat,days_since_agent_heartbeat,source_freshness_flag,last_updated_at
a27a5efc-e0d1-bf74-ad2b-f5210bb061ce,ws-00000,windows_workstation,Windows 11 22H2,workstation,9d1af36d-9a7f-0631-197d-1dca49b882a9,low,True,2023-12-30T02:50:11.002984,1.9,fresh,2024-01-01T00:00:00
a8fae309-7398-6b0c-5b35-642e471dcc40,ws-00001,windows_workstation,Windows 11 22H2,workstation,aa77f6f5-e684-5511-0353-9e9d9a8f950f,medium,True,2023-12-27T05:45:00.616887,4.8,fresh,2024-01-01T00:00:00
fa4246c9-8f2a-d998-5d1d-a8d02b741ccf,ws-00002,windows_workstation,Windows 11 22H2,workstation,eac8d972-f566-eb07-74bf-d6a85f60f91a,medium,True,2023-12-30T18:09:54.119454,1.2,fresh,2024-01-01T00:00:00
5303cdea-045d-733d-4e99-28101f368ab4,ws-00003,windows_workstation,Windows 11 22H2,workstation,cc820863-37d1-4b78-c851-74a36c90bf36,low,True,2023-12-31T18:55:17.146772,0.2,fresh,2024-01-01T00:00:00
e64dd06d-b114-f785-73f2-ff35b69189b7,ws-00004,windows_workstation,Windows 11 22H2,workstation,042345ef-6bc7-3eda-9c85-4d078cba2591,medium,True,2023-12-31T21:36:00,0.1,fresh,2024-01-01T00:00:00
9bd1edf5-2201-db9c-297b-fb6902159822,ws-00005,windows_workstation,Windows 11 22H2,workstation,efa3355b-7e46-2333-5977-7d38f8c30250,medium,True,2023-12-31T00:04:51.899039,1.0,stale_heavy,2024-01-01T00:00:00
f196d519-2a73-2864-d499-b77b27bd6f02,ws-00006,windows_workstation,Windows 11 22H2,workstation,cfab1faf-16ae-0b89-371b-fd4c702ce8c8,medium,True,2023-12-28T14:39:05.597035,3.4,fresh,2024-01-01T00:00:00
14585522-3668-4da0-8927-a4c557edcd48,ws-00007,windows_workstation,Windows 11 22H2,workstation,20a14947-e82b-9208-fffd-ed5cb0ac7a45,high,True,2023-12-31T17:34:48.901161,0.3,fresh,2024-01-01T00:00:00
a2bdd449-f040-a340-c668-7accf7a030ca,ws-00008,windows_workstation,Windows 11 22H2,workstation,2598af14-b2df-9a3b-0017-5a39121284e6,medium,True,2023-12-31T17:05:14.143561,0.3,stale_heavy,2024-01-01T00:00:00
afa1fab2-0b8b-fd0e-f2a7-1ef847ba3938,ws-00009,windows_workstation,Windows 11 22H2,workstation,6ab09b82-4714-ee02-7e84-422649ee4f73,low,True,2023-12-29T21:02:39.500070,2.1,fresh,2024-01-01T00:00:00
28014eae-a522-2aed-64f5-1ff03448a1ae,ws-00010,windows_workstation,Windows 11 22H2,workstation,97b66935-b8c5-bce4-1c50-3fad49e7146a,medium,True,2023-12-31T19:57:25.629269,0.2,stale_heavy,2024-01-01T00:00:00
85373d0f-858f-1f51-9bce-9cccd037f21d,ws-00011,windows_workstation,Windows 11 22H2,workstation,1e970dca-be01-ff65-d034-9efe08c8965b,high,True,2023-12-25T01:20:49.513889,6.9,fresh,2024-01-01T00:00:00
87f20aaa-eb47-be80-09c3-019b8b8f2f2e,ws-00012,windows_workstation,Windows 11 22H2,workstation,123a3151-cd30-4c9a-86f0-08a8eaa9544d,medium,True,2023-12-30T22:47:52.593710,1.1,stale_heavy,2024-01-01T00:00:00
e49bd85e-8598-3983-49a6-17a4ee98f581,ws-00013,windows_workstation,Windows 11 22H2,workstation,0c6a104d-46b4-9aef-9ea0-ead7bb92a9cb,medium,True,2023-12-30T14:41:12.146046,1.4,fresh,2024-01-01T00:00:00
3ace98f7-3592-1243-a6b8-f4c33b1739bc,ws-00014,windows_workstation,Windows 11 22H2,workstation,fdbb06e5-6055-b1fa-9075-51d66f08ad21,high,True,2023-12-28T03:27:18.534087,3.9,fresh,2024-01-01T00:00:00
eed3a30f-9483-821d-47ba-03c9e8df79b0,ws-00015,windows_workstation,Windows 11 22H2,workstation,d66e4ae7-5354-aa4f-efec-a0ba5d86bba5,medium,True,2023-12-28T08:47:10.429955,3.6,fresh,2024-01-01T00:00:00
0f6270de-9da2-0bb4-975d-89f37aaf439c,ws-00016,windows_workstation,Windows 11 22H2,workstation,4f97ae5b-6069-030f-d73e-970e2cc7a7ec,low,True,2023-12-30T00:41:50.189026,2.0,fresh,2024-01-01T00:00:00
c7a74f55-f2d0-7cce-52da-ba3f99354397,ws-00017,windows_workstation,Windows 11 22H2,workstation,46791af5-5fe9-f623-ae50-54ba376c112d,medium,True,2023-12-28T11:22:08.987299,3.5,fresh,2024-01-01T00:00:00
967de686-10f7-e715-bcad-1c8150fe4719,ws-00018,windows_workstation,Windows 11 22H2,workstation,3074c3d2-7e01-9b69-2874-2a6233706d95,medium,True,2023-12-31T12:32:01.795441,0.5,stale_heavy,2024-01-01T00:00:00
0cccc156-9cb0-54d9-8e84-532e66064113,ws-00019,windows_workstation,Windows 11 22H2,workstation,4022b259-5f4e-1384-cd3c-8334c80d7b7c,high,True,2023-12-30T06:32:30.912377,1.7,fresh,2024-01-01T00:00:00
afb85520-66ad-a6d1-8007-f342f53ebe6e,ws-00020,windows_workstation,Windows 11 22H2,workstation,4106cae1-7a24-3570-c4a0-92030550d6a4,medium,True,2023-12-31T01:21:05.686050,0.9,stale_heavy,2024-01-01T00:00:00
9241083b-8fd5-ca85-be47-3a7fc47e5a54,ws-00021,windows_workstation,Windows 11 22H2,workstation,429ea10b-809c-8792-a115-b87f7920aaf5,high,True,2023-12-31T21:19:26.384536,0.1,fresh,2024-01-01T00:00:00
9cc195bd-d79a-7f88-fb77-6a98c516c274,ws-00022,windows_workstation,Windows 11 22H2,workstation,24c7c97e-6b16-5815-bed6-45bec907e0f1,low,True,2023-12-31T14:02:55.401021,0.4,fresh,2024-01-01T00:00:00
b8932390-2fd5-3bfd-4b15-177991fed8b4,ws-00023,windows_workstation,Windows 11 22H2,workstation,fc1a5671-6ac8-3623-d7a3-db4de20a8518,low,True,2023-12-30T15:24:43.314753,1.4,stale_heavy,2024-01-01T00:00:00
4be72380-b303-acb5-af5f-0d152d95085b,ws-00024,windows_workstation,Windows 11 22H2,workstation,d4a97b5e-c982-f9aa-a93b-e9b27dc79bf1,medium,True,2023-12-31T05:38:32.173184,0.8,fresh,2024-01-01T00:00:00
9d70253e-c385-adc7-61dc-dd20eb731609,ws-00025,windows_workstation,Windows 11 22H2,workstation,d1de2ea7-4216-965f-be0a-44ba80178a03,critical,True,2023-12-13T03:19:30.719757,18.86145000281742,fresh,2024-01-01T00:00:00
f3b20ad8-e628-0d9c-e8d6-da5b54b97340,ws-00026,windows_workstation,Windows 11 22H2,workstation,ef3ab93c-951a-0b11-11d5-9d7baf81964e,medium,False,2023-12-25T18:24:15.370295,999.0,fresh,2024-01-01T00:00:00
ea027958-6b44-1577-9020-81b11db40c64,ws-00027,windows_workstation,Windows 11 22H2,workstation,d05c6828-0418-3b6c-ce02-2cbf78378939,medium,True,2023-12-31T01:31:53.385376,0.9,stale_heavy,2024-01-01T00:00:00
a6594589-d9f6-86ff-5a20-d18b8d596360,ws-00028,windows_workstation,Windows 11 22H2,workstation,baeb63f7-62dc-e71c-1fda-cbd5ef09fced,high,True,2023-12-31T19:32:27.678404,0.2,fresh,2024-01-01T00:00:00
27284339-c30e-78ed-1bb3-988e005594af,ws-00029,windows_workstation,Windows 11 22H2,workstation,d2b008a3-20bf-29eb-f892-91f9629351a8,medium,True,2023-12-31T05:21:26.392928,0.8,fresh,2024-01-01T00:00:00
9aa9af1b-3ab3-5d77-3d05-971f9e2254ba,ws-00030,windows_workstation,Windows 11 22H2,workstation,03993ffd-c7b6-dcc4-0267-5187d43b2831,high,True,2023-12-26T20:26:21.293214,5.1,fresh,2024-01-01T00:00:00
cab96b92-da8a-3c12-9e69-1f2381166256,ws-00031,windows_workstation,Windows 11 22H2,workstation,530af954-251e-9032-0830-626bdc4a4d48,low,False,2023-12-30T12:57:10.982112,999.0,fresh,2024-01-01T00:00:00
7d56a8a2-6cdd-f3fb-8e6e-a210dda21e59,ws-00032,windows_workstation,Windows 11 22H2,workstation,847291be-3d59-a1e3-e7ec-3ba5991725db,low,True,2023-12-31T09:10:04.601531,0.6,stale_heavy,2024-01-01T00:00:00
58a33b6b-3a27-2395-bd2b-b304095b0ee2,ws-00033,windows_workstation,Windows 11 22H2,workstation,49fac4d8-0cd6-b9c2-ee6c-dbac63bbd5df,high,True,2023-12-29T13:07:53.848857,2.5,fresh,2024-01-01T00:00:00
43725959-e64c-f36a-bb44-bf945348a5f8,ws-00034,windows_workstation,Windows 11 22H2,workstation,a0b61d32-7f8c-31ae-9652-25104900c18c,medium,True,2023-12-31T00:46:16.536972,1.0,fresh,2024-01-01T00:00:00
38a16504-5e99-5376-5d96-0a234c14c2fb,ws-00035,windows_workstation,Windows 11 22H2,workstation,e372b944-d064-0f19-bdb9-8e5e4163fc28,medium,True,2023-12-31T13:29:44.431037,0.4,fresh,2024-01-01T00:00:00
d314a2ca-67a1-b307-5669-1a214d755d53,ws-00036,windows_workstation,Windows 11 22H2,workstation,d067641c-1a6c-71e9-3dfb-5198c780ac29,medium,True,2023-12-30T04:39:22.192023,1.8,fresh,2024-01-01T00:00:00
9e53f5ce-d872-7b57-9570-f57814854109,ws-00037,windows_workstation,Windows 11 22H2,workstation,03430193-b631-e193-9fa8-0aeeb61cae51,critical,True,2023-12-10T19:30:08.735066,21.187398899696397,fresh,2024-01-01T00:00:00
f4f2de82-afe1-7453-4f24-7cc744843632,ws-00038,windows_workstation,Windows 11 22H2,workstation,adfbdcc0-c81b-0f80-f115-20cf7c6c4ae0,high,True,2023-12-30T04:36:10.523119,1.8,stale_heavy,2024-01-01T00:00:00
15a5ec59-cd22-1db3-7ed6-d7d7161feef4,ws-00039,windows_workstation,Windows 11 22H2,workstation,8b75a26a-4db1-fca8-380d-14dce5799b31,medium,True,2023-12-30T01:03:47.184410,2.0,fresh,2024-01-01T00:00:00
73b20cb4-0c5e-3ea4-fb63-bd8a3c320b4f,ws-00040,windows_workstation,Windows 11 22H2,workstation,b84c2565-f527-ce07-a9b5-cfea03004acd,medium,True,2023-12-30T14:21:46.301947,1.4,fresh,2024-01-01T00:00:00
9fc06773-6b81-edbc-7c8c-671699f8a450,ws-00041,windows_workstation,Windows 11 22H2,workstation,ff86de61-53cf-6801-0665-a5d015918ab9,medium,False,2023-12-31T20:09:47.605756,999.0,fresh,2024-01-01T00:00:00
48105329-1289-a1a1-856f-703e18524263,ws-00042,windows_workstation,Windows 11 22H2,workstation,7c0e06a2-5bbf-0682-ee57-1e86d3240940,medium,True,2023-12-31T05:47:07.922416,0.8,fresh,2024-01-01T00:00:00
2aebe7cf-edb3-6f9b-0220-1a680e8d4605,ws-00043,windows_workstation,Windows 11 22H2,workstation,ed761a7a-bf31-d6e7-1637-a36cf6d860ec,low,True,2023-12-30T13:16:29.524883,1.4,fresh,2024-01-01T00:00:00
6e5dbdc2-20ca-35bc-b527-a4cfeb8c7d46,ws-00044,windows_workstation,Windows 11 22H2,workstation,094f3e24-4b58-3397-9768-cda2d658642b,low,True,2023-12-28T13:34:25.491101,3.4,fresh,2024-01-01T00:00:00
